,Nearest Neighbour,Farthest Neighbour,Google OR,random,Nearest insertion,Model,Optimal
0,1.0243365986727544,2.796980539894791,1.0,1.97521728510528,1.2331998336297618,1.0243365986727544,3.1247104592817934
1,1.057843269113932,2.0143073407201295,1.0,1.7059051125985099,1.2954902928101206,1.0872277428276027,3.4377623847675234
2,1.0025405712950741,2.641881853438714,1.0,2.0566102141882885,1.2628597175887597,1.1846892351145786,2.973336993879842
3,1.0862914410301805,2.5673400560620196,1.0,2.0103111151942894,1.5755141259322725,1.0046826467007526,3.1557443802810057
4,1.095878331839674,2.3570277106859483,1.0,2.0321441861701754,1.2331549937639805,1.1609358427216698,3.0380071818425862
5,1.3855106726133681,2.6041605297784023,1.0,2.158451723261806,1.5649538273789978,1.0,2.868779963919272
6,1.0065704840280867,3.1979635189216458,1.0,2.250166860839357,1.5260622846646128,1.1532442288144504,2.677248263663619
7,1.0732548784040292,3.0404846664021044,1.0,2.633866610347028,1.3592581480425128,1.0000000000000002,3.11842017341847
8,1.171642786778407,2.097787109872141,1.0,2.006361407731847,1.5048818447333654,1.0767978340663338,3.0279284365006345
9,1.0767618625490922,2.5603489892977294,1.0,1.8893632839038037,1.1275861777250036,1.0535143416633117,3.140161683669993
10,1.1641841926621037,2.373818507051988,1.0,1.8874459537815615,1.4570655062022968,1.1138363352775675,3.305598766245443
11,1.2490862160638716,2.6325472886839547,1.0,1.9782836089136884,1.767350191439831,1.0,2.7969857005017604
12,1.3132015578074259,2.775923162954951,1.0,2.479363347412736,1.4853203544331581,1.173316276560278,2.9816236551316475
13,1.0793219765419881,2.450002760593597,1.0000000000000002,1.6519212351363892,1.87264394625653,1.0,3.251571734283507
14,1.0313121005303136,2.3909526914495998,1.0,1.8412073227164398,1.4303494386430429,1.004403569372084,2.9716769526030333
15,1.0683198905200668,3.1253727087443646,1.0,1.7554438461410324,1.399481541359331,1.245408183992978,3.110960829441641
16,1.0567625419088522,2.6048993589330434,1.0,2.0400567330136314,1.283168922142492,1.0,2.9906205997329223
17,1.0,2.391083096727566,1.0,1.9388975189106514,1.3610990316198204,1.1456380377018265,3.0675553612276167
18,1.0551055582985076,2.7235938527155255,1.0,2.060691391032051,1.867843684324116,1.1350892130518222,2.8337566323964047
19,1.19519951388699,2.490421106052442,1.0,1.7738805407664442,1.2239989200235164,1.223941974632961,3.4671895030766913
20,1.3061872647960258,2.663298854455122,1.0,2.2351949268986147,1.2730861529677096,1.2086363212901232,3.3134525918414917
21,1.2076273510875304,3.227631042743815,1.0,2.0757354219363346,1.267873736004968,1.146506234020506,3.152789973682444
22,1.011995754447204,2.5391709943985754,1.0,2.0937462381781162,1.2828509094668872,1.1549770411830602,3.1583473802947695
23,1.3831767134654809,2.5078193311496975,1.0,1.946584578691202,1.5726659834538963,1.1662431168803968,3.3463466986619728
24,1.19560875323217,2.8425659961652006,1.0,2.471984352817608,1.1890536131577663,1.0104737263382542,2.8668314663847823
25,1.2757575801727068,2.4448102973662627,1.0,2.073853162089778,1.4508746523086367,1.3584160185317642,2.765056417915313
26,1.2549241768519817,3.125425832829353,1.0,2.5452735880765456,1.3060605094872584,1.016776268344847,3.09339817421754
27,1.1162319568416277,2.3099831217983366,1.0,2.104712218996631,1.3397638118617798,1.0516068991914362,4.001948609455499
28,1.1729229434654314,2.1871748957290746,1.0,1.954688436889586,1.246477202611357,1.0671061027747588,3.2264319280528637
29,1.158857540382549,2.8245753982710817,1.0,2.373475922753981,1.4150319192012,1.057810496723556,3.622825458067794
30,1.3004398919272948,2.563724738623202,1.0,1.9490555959100915,1.2972767310274065,1.302416359706759,3.595958895937516
31,1.0078374123787077,2.0743775939549995,1.0,1.759442569256781,1.277225683356119,1.1079875813684816,2.930069073881613
32,1.274019769646907,2.6537365445754193,1.0,1.947500094342855,1.4726852132615231,1.1461146882677806,3.8248567181158446
33,1.1747811413354379,2.7900969494853314,1.0,1.7623259435782777,1.2205904817812472,1.0739247732707908,3.0356772848569413
34,1.1336902819002783,2.5918905725051262,1.0,1.7530749125634866,1.4404045057287524,1.0257951700784909,3.391091302054839
35,1.0904627426431803,2.767448047708394,1.0,2.2123762095572412,1.2978532775559801,1.1530529341157147,3.1931900256229464
36,1.0000000000000002,2.4246340848348242,1.0000000000000002,1.811492635405383,1.5891759948154336,1.100416290877437,3.056056736377918
37,1.183134438603186,2.7049512019234987,1.0,2.23725226150524,1.1836669879872874,1.1220136118614916,2.8836504746729013
38,1.2460248799400138,2.655618160305815,1.0,2.231911280128773,1.6237044890230274,1.2120174385437479,3.1959550852308043
39,1.3687173456587873,2.525313719763167,1.0,2.1266455742034993,1.884109924430615,1.3506364861682774,2.8842473365027828
40,1.044199273465815,2.1508866115078455,1.0,1.5638219485804663,1.2972689985795745,1.0565783593412916,3.651980591175258
41,1.249248703188008,2.121767654348997,1.0,1.5035826601372675,1.5521557939080175,1.032992818700009,3.1814328862427708
42,1.0226287342014981,2.194089191518151,1.0,1.688666686272985,1.5243386214914774,1.0247989818774323,3.262788254915918
43,1.1001810257983025,2.1830234950522014,1.0,1.866067249313194,1.2710762280403534,1.1879848407743394,2.9167403531219334
44,1.0093516322254885,2.672302511964323,1.0,1.9082215706904253,1.8463185423997206,1.0093516322254885,2.5580935606545556
45,1.1128881109720103,2.912477132665371,1.0000000000000002,2.1786842320055304,1.5706180325663492,1.0791416350723475,3.077520752788394
46,1.139610783430871,2.666880857290723,1.0,2.2351534679639005,1.784216762531878,1.1523479106601273,2.606134916473629
47,1.1340649210863478,2.478623800640827,1.0,2.149753363547565,1.126311752970727,1.3177859504607081,2.863171309178641
48,1.1783949098949609,2.946680936633525,1.0,2.240323510463275,1.7763847300146853,1.1574486817031973,2.4319963635440582
49,1.0349391533842476,2.2766703979377803,1.0,1.9425399402320227,1.241113394181536,1.0255084548053668,2.932685968149241
50,1.0745643920484573,2.6524134811563727,1.0,1.9880860226763062,1.9334747953950862,1.3028327927928014,2.9474758481794265
51,1.0457473475523331,2.528670421365779,1.0,2.28671453559214,1.8376528652080941,1.1253607423805239,2.6332516199398515
52,1.3197930960387374,2.6228187717475753,1.0,1.9853437587617804,1.7845831643531977,1.0,3.523166744909408
53,1.287096689526222,2.433025801616695,1.0,2.1204205392431104,1.4420083099648644,1.1482370933897799,2.6288626277496525
54,1.1052891740471735,2.9581096603897965,1.0,2.4088749604478883,1.3588917590804181,1.3274882369682988,2.8777900425194165
55,1.1296388335098961,3.112428123322476,1.0,2.754574176908833,1.2713473699664586,1.1295170983682055,2.967729234911538
56,1.0315119055243274,2.519898733007309,1.0,2.0662810687773616,1.389233740427981,1.3185794268871704,3.417052907202766
57,1.0592795101034138,2.252111375846081,1.0,2.0284137365006494,1.2020751059392683,1.0484264860783052,2.916153644740222
58,1.1827154906225041,2.286464838700839,1.0,1.499301868306658,1.1411252283625444,1.1123944906166452,3.0718134776067294
59,1.0465509916554516,1.8630652348560326,1.0,1.4693548770747857,1.4168889085851628,1.0763711833133176,3.792523027368992
60,1.0252997344762824,2.841801005733509,1.0,1.5399080684095912,1.1807263702928374,1.2822242263309036,2.4557419908023626
61,1.0507053038883691,2.5826711312098256,1.0,1.90836419212805,1.404435008205441,1.087530103785465,2.812194930816526
62,1.2699542307053013,2.3723811674704343,1.0,1.760028260188937,1.5125783466992928,1.12192337927383,2.844156313046799
63,1.0526192579814302,2.9830190494667916,1.0,1.8762989453059968,1.9479425301567619,1.0,3.1392861073191756
64,1.0000000000000002,2.752773206033857,1.0000000000000002,2.393639172109911,1.555527760367249,1.0029890846528946,2.744659256220375
65,1.1114257584784855,2.974735069321216,1.0,2.120626418879261,1.3545249998919213,1.0030892821566608,2.585666526181678
66,1.0323315579771275,2.3121442058280723,1.0,2.1361571273578535,1.8063140096089276,1.1087182483390294,2.7614329632482795
67,1.179606167309418,2.6144029836156872,1.0,2.2998488749040678,1.2998200395680783,1.1378721055380698,2.6729141770700315
68,1.0656504555008008,2.6477422510964677,1.0,2.086770402480338,1.4678067123322296,1.0,2.7693728320271904
69,1.0516107204251144,2.546601945265861,1.0,1.748244507292812,1.3548417147500285,1.228387580933154,3.305197880628844
70,1.099317663583801,2.3733757441146626,1.0,1.774061016699127,1.1422140569683479,1.0478230939172661,3.317644798293749
71,1.012069295455926,2.796296417483873,1.0,2.2798984531157798,1.3800893946976232,1.1098148121850555,3.2763427929828404
72,1.0817127064583745,2.511172679361053,1.0,2.1178704455249933,1.503060306963849,1.117654693629893,3.8001053199219847
73,1.1032293353168012,2.5028076632015326,1.0,1.9201533718717274,1.7083504504614735,1.1983346926946945,3.539925315505841
74,1.0671750403204523,2.704605989914824,1.0,2.255011520163466,1.2921863193351144,1.0685164277425452,3.3790856337879367
75,1.2192187795931668,2.3036453015443596,1.0,1.5122945400805132,1.6240781635016344,1.031504637023078,3.9000247392513647
76,1.1944411983504248,2.6840748052484047,1.0,2.681826140346892,1.2606864465361218,1.0308471998374997,3.4256604004859943
77,1.0737753053985841,2.7800593506931057,1.0,2.1021391244317726,1.2839803582961218,1.2855261110302325,2.5531658277462057
78,1.01515992554047,2.9522223360252244,1.0,2.046671529279423,1.3735290894950785,1.017497351219567,2.8599524798219798
79,1.1837749486647726,2.962682061888075,1.0,2.4587011630951294,1.5968663954814772,1.039938208187647,3.343000661670991
80,1.0625223522240264,2.51649734591234,1.0,1.3833514022629818,1.374281550662398,1.2965392126817346,3.306571638053052
81,1.0764949050581694,2.5261153446376348,1.0,2.2946772206318258,1.282772223342642,1.0340181785408125,2.9505995064344592
82,1.083586521907674,2.5445341347636523,1.0,1.96465944136949,1.4138720948986592,1.0540287684353977,3.0298827903827825
83,1.0786446841714945,2.9894635531127216,1.0,2.4097950496778697,1.5422304905788902,1.0,2.553633262621555
84,1.4276143536207284,2.984525289624266,1.0,1.9711513124975317,1.4807618871799952,1.5984161530367598,2.826532940412454
85,1.1883408182854192,2.213997248398478,1.0,1.7743197805507145,1.3088144634013783,1.00323218970506,3.3927742589056207
86,1.1351691320765218,2.3926502096503492,1.0,1.7387241557944686,1.2797006245275375,1.242253297060211,3.373940676893772
87,1.0329919600196051,2.7278879465376917,1.0,2.0753929399112865,1.5604055880197922,1.3218592894520942,2.6744142988437543
88,1.0671899685597497,2.498100126565871,1.0037542082308537,1.856561333777582,1.504371463193339,1.2158645024091101,3.532527282132421
89,1.008565114114133,2.982082301313219,1.0,1.8167767317670114,1.1076563055535869,1.1076563055535869,3.1253701976919137
90,1.094782413916608,2.4776591545204387,1.0,1.8290326736218445,1.2849536229067615,1.4370871205671567,3.210280967883064
91,1.155766100076494,2.6999305364750366,1.0,1.874730947695811,1.2485536682871226,1.0998132284740547,3.2693688946214206
92,1.0153507343040766,2.5305035419424384,1.0,2.1721735767385675,1.3972469435001948,1.030267260683944,2.6943289681736156
93,1.2117908463111393,2.3024723566907452,1.0,1.7330500418725077,1.5435635534556669,1.2267347077407322,3.7064288642820835
94,1.452646083434223,2.914949675868314,1.0,1.834892817451045,1.4788519698072062,1.0,3.1368926408802627
95,1.370793864947531,2.852870118343077,1.0,1.9139762820416262,1.4512661403614333,1.0090698649747762,3.224903680630783
96,1.0,2.4467031325945627,1.0,2.1207423298129027,1.3047206748393245,1.0,3.066474617173255
97,1.1602760381730093,2.272488996611736,1.0,1.950837867634959,1.681339867285788,1.1518067986454408,3.469517723207942
98,1.075601813552738,2.875872670287172,1.0,2.2262412371165485,1.2116577797279633,1.1787973977254496,2.838656250227184
99,1.0,3.1826266599989905,1.0,2.4736151835776434,1.2114683255032808,1.038364696847836,3.0808234671724124
100,1.0465784308988677,2.4915330934143873,1.0,2.1214266756052482,1.4706010302093366,1.0465784308988677,2.8459749583917113
101,1.197816905861818,2.744329583930027,1.0,1.636241346716743,1.4549338409145607,1.0266497874073783,2.9791194544742376
102,1.0000000000000002,2.8259089056814632,1.0000000000000002,2.3026255888514138,1.3022573726744977,1.0000000000000002,3.2014645250671583
103,1.1719372462116087,2.722691675862723,1.0,1.901264897497092,1.6002060143534242,1.1719372462116087,3.2652601888339157
104,1.1316796429107132,2.4627770371882045,1.0,2.047025485664413,1.3710790584810697,1.0771978076634094,2.7023306679433308
105,1.08883131813088,2.4082502434175432,1.0,2.124701497163838,1.1246202420399773,1.1286350829936465,3.2330398608881623
