,Nearest Neighbour,Farthest Neighbour,Google OR,random,Nearest insertion,Model,Optimal
0,1.0243365986727544,2.796980539894791,1.0,2.4375420826742307,1.2331998336297618,1.3281307711415684,3.1247104592817934
1,1.057843269113932,2.0143073407201295,1.0,1.776983982574368,1.2954902928101206,1.176529368522357,3.4377623847675234
2,1.0025405712950741,2.641881853438714,1.0,2.3903667765499166,1.2628597175887597,1.2902374365978777,2.973336993879842
3,1.0862914410301805,2.5673400560620196,1.0,2.0393876152709427,1.5755141259322725,1.6425287014503447,3.1557443802810057
4,1.095878331839674,2.3570277106859483,1.0,1.9591030523519244,1.2331549937639805,1.1301723125429979,3.0380071818425862
5,1.3855106726133681,2.6041605297784023,1.0,1.5383374641895249,1.5649538273789978,1.1214277849941032,2.868779963919272
6,1.0065704840280867,3.1979635189216458,1.0,2.1175199962598157,1.5260622846646128,1.1876323023840518,2.677248263663619
7,1.0732548784040292,3.0404846664021044,1.0,2.0556235467771486,1.3592581480425128,1.6569221341746427,3.11842017341847
8,1.171642786778407,2.097787109872141,1.0,1.6179851884251155,1.5048818447333654,1.097852608402636,3.0279284365006345
9,1.0767618625490922,2.5603489892977294,1.0,2.013124031694514,1.1275861777250036,1.3379141505239958,3.140161683669993
10,1.1641841926621037,2.373818507051988,1.0,1.6524535014630923,1.4570655062022968,1.4209562055156106,3.305598766245443
11,1.2490862160638716,2.6325472886839547,1.0,2.1171048686191067,1.767350191439831,1.3449102597382503,2.7969857005017604
12,1.3132015578074259,2.775923162954951,1.0,2.1446838674912403,1.4853203544331581,1.3987519748109647,2.9816236551316475
13,1.0793219765419881,2.450002760593597,1.0000000000000002,2.0455634708959325,1.87264394625653,1.3301798023768499,3.251571734283507
14,1.0313121005303136,2.3909526914495998,1.0,1.5768955001976581,1.4303494386430429,1.2693249349314204,2.9716769526030333
15,1.0683198905200668,3.1253727087443646,1.0,2.316623542104732,1.399481541359331,1.1954167060993743,3.110960829441641
16,1.0567625419088522,2.6048993589330434,1.0,2.1657412120293227,1.283168922142492,1.2107869083761416,2.9906205997329223
17,1.0,2.391083096727566,1.0,1.7479102682831038,1.3610990316198204,1.4186671761379095,3.0675553612276167
18,1.0551055582985076,2.7235938527155255,1.0,1.9578923051768486,1.867843684324116,1.4991382429952944,2.8337566323964047
19,1.19519951388699,2.490421106052442,1.0,1.7833547928667275,1.2239989200235164,1.4652067620261457,3.4671895030766913
20,1.3061872647960258,2.663298854455122,1.0,1.9293083126466282,1.2730861529677096,1.1685243903137899,3.3134525918414917
21,1.2076273510875304,3.227631042743815,1.0,1.909214500674108,1.267873736004968,1.1803031750088429,3.152789973682444
22,1.011995754447204,2.5391709943985754,1.0,2.078229944211953,1.2828509094668872,1.0231801149542612,3.1583473802947695
23,1.3831767134654809,2.5078193311496975,1.0,1.8112924716461196,1.5726659834538963,1.2196754515658463,3.3463466986619728
