,Nearest Neighbour,Farthest Neighbour,Google OR,random,Nearest insertion,Model,Optimal
0,1.1417385267178004,2.3854997319518874,1.0,2.218126417632414,1.538137835866781,1.0619716672172184,2.755350135451756
1,1.1189116538170367,1.9808991026725487,1.0,1.9062816512759786,1.4026148535545597,1.0,2.5745669943325247
2,1.1603087535370569,2.4184358692449335,1.0,2.132316947455701,1.1656432125940857,1.1320733426722722,2.758912339451203
3,1.0,2.7871287570207017,1.0,2.144760394838476,1.4259984064909206,1.0,2.5219646571173393
4,1.0919355484228805,2.1204179068699847,1.0,1.136419811461784,1.2426336281003223,1.0448624899491556,2.6985852241702304
5,1.0551631427777268,2.471234385100373,1.0,1.719000972266239,1.9371274557541571,1.0000000000000002,2.7150951948823234
6,1.0330397599738608,2.0608987632508664,1.0000000000000002,2.1199463189398595,1.7587905441852296,1.2277868999803585,2.455953279642404
7,1.0017574081255676,2.544917453298721,1.0,1.760046633184272,1.4468114967590922,1.0552011125401344,2.729770122812349
8,1.0413336683333285,1.948873815235498,1.0,1.3966123678159006,1.157567278580321,1.0413336683333285,2.8193097064973363
9,1.0,2.3378945237890365,1.0,1.7947954264118209,1.1729848423683236,1.0,3.2294745808472194
10,1.0,1.7050056041616526,1.0,1.4935794773760704,1.290788637621969,1.0640585821772472,3.433871061645709
11,1.0195349249526533,2.144357111846762,1.0,1.253188740216891,1.4939314990856642,1.2009929546004157,2.739383882230574
12,1.2476787372280997,2.1733054763113877,1.0,1.6581568725013294,1.321342070099913,1.1774018441192557,2.9258744287409684
13,1.0379298799070753,2.46057823402865,1.0,1.7608518805684266,1.562302207183143,1.0379298799070753,2.764732803531538
14,1.0,2.484070147615688,1.0,2.222632727707872,1.2852139189841696,1.0,2.4385996421208658
15,1.0359137505465377,2.097229446244215,1.0,1.5182303868488336,1.1696209700474174,1.0393885531909213,2.3492056224933084
16,1.0919415049574792,1.797420482775458,1.0,1.65052081913661,1.3541803132742123,1.0025082977138884,2.7120057149034023
17,1.0,2.1339705699145974,1.0,1.414055623815027,1.2178070435105768,1.0291104023892785,2.844220914826848
18,1.1326329022367985,2.195526259162855,1.0,1.795228938686248,1.4299235798492524,1.0195365613361607,2.7304370747656272
19,1.2906751327526367,2.1952421395648125,1.0,1.9201354268941855,1.0711317091800003,1.0011658921335904,2.7751867277917284
20,1.0933877811307193,2.4434710298467586,1.0,1.881260084364582,1.2591453359265532,1.275679353243004,2.3477951225495017
21,1.1079617015616332,2.581093195271001,1.0,1.3863446384395801,1.2412459662638893,1.0827678660309228,2.5497408231331864
