,Nearest Neighbour,Farthest Neighbour,Google OR,random,Nearest insertion,Model,Optimal
0,1.3043051742583673,3.303977488072752,1.0,2.534706430902235,1.634273500875989,1.4110721043701049,3.304933675036614
1,1.1228042103390676,2.9390848718522644,1.0,2.4397569244804798,1.6091367469597455,1.451025240008381,3.595822132748561
2,1.2054655907664593,2.853057318340602,1.0,2.416451957450372,1.4508660373589481,1.5000233537090364,3.3154644466344827
3,1.1720387174998566,2.7688259056908158,1.0,2.0987358973674937,1.60670513904364,1.35776143414436,3.7322244932937956
4,1.060488695302067,2.8990375748071906,1.0,2.3681052619321594,1.382121074491445,1.4806893729823678,2.744415610087822
5,1.0,3.010999123140344,1.0,2.3427713020457723,1.0569392795647405,1.172028211253533,3.4692746660541807
6,1.1332678636356757,3.1666385642740424,1.0,2.4090571126858227,1.339180259093281,1.2882914975299837,3.5668814384155025
7,1.0872492163385228,3.105750237206606,1.0,2.3243386331208553,1.3121690818485714,1.4746068008540123,3.2767305063537737
8,1.2418446229401394,3.1045379138890388,1.0,2.4088604987208795,1.133306256428824,1.2961276787164078,3.088594221816801
9,1.0754426996760804,2.4689838617897935,1.0,2.003522829513918,1.1364966040193412,1.3293768287105678,3.4220040139768044
10,1.0168757802314239,3.354455648227336,1.0,2.84715567073403,1.151331943981942,1.4627908597605936,3.1120200745690436
11,1.0,3.1853030326931493,1.0,2.1325053271526775,1.5491207238675246,1.462377290531697,2.7715395403134524
12,1.1459268036545822,2.9453836971249356,1.0,2.420567564496316,1.2843936768007294,1.4175022729824611,3.2555079924663906
13,1.0016497511172617,3.123566386511475,1.0,2.1778480242972083,1.2715407486084627,1.289600656713339,3.0987741058213376
14,1.1291273589464526,2.924027530104287,1.0,2.0711044326193724,1.3061806260502347,1.2119206691603512,2.780606005956092
15,1.0277821778271043,3.113829952088529,1.0,2.7673442011158915,1.184399476467019,1.2203721520660789,3.8076810418492455
16,1.1710015790204726,3.1296817295384183,1.0,2.2122504464672326,1.6119353964177359,1.549016170883325,2.9534268045112615
17,1.3158567798861014,3.303088178991354,1.0,2.6064352782385427,1.3893715614295703,1.7391945503427408,3.2340269107827524
18,1.239268954243855,2.6428960240974764,1.0,2.221238616080613,1.3991198546688755,1.327047352464404,3.4356579335451833
19,1.1450423912814913,2.826624601545881,1.0,2.2429701519781586,1.491704785974202,1.3976200723740242,3.5914650424131436
20,1.0412406116883761,3.1871810461021455,1.0,2.493819129739112,1.434320840810276,1.6243781012508725,3.0542115191423274
21,1.2300766903259908,2.7076550563586514,1.0,2.1322660602832273,1.3298216083330194,1.3214503307197305,2.8726898776800938
22,1.3756935695272654,2.8486353537791764,1.0,2.0380176105783683,1.4947052574495994,1.4218813606880838,2.9968104666440816
23,1.2446423479611075,3.0638476858777226,1.0,2.023495440354345,1.5528691480780534,1.1033118181221147,3.1055319288927246
24,1.0889988337727694,2.885351901201788,1.0,2.0765134752001098,1.3327694449314564,1.2261411196295544,3.424476493280784
25,1.0273763958004143,2.7619116296630537,1.0,2.4363065983383585,1.4461699050921686,1.488861883549931,3.8003762129243808
26,1.1575295049049636,3.1239481846315744,1.0,2.8259066538940814,1.744041861030295,1.3442879760120074,3.0938330722864147
27,1.1954260112194894,3.0169620885379427,1.0,2.147052986868404,1.2615906207589893,1.177894707680402,3.290264150491034
28,1.0239013430480408,2.8725036370975796,1.0,2.1364508949962957,1.5346551366224066,1.286519967078048,3.304137558790195
29,1.0626099933405344,3.050175188042015,1.0,2.0177207330447993,1.2470010321607699,1.501285905706088,3.25071123021219
30,1.32918603376484,2.970738196447525,1.0,2.589684156424452,1.3082556045326272,1.227919432636939,3.7852150873726798
31,1.1234531590525942,2.9985260889788887,1.0,2.0446965275353217,1.6505381651950488,1.3413676757039124,3.043216610159722
32,1.1124618913810764,2.381978397910173,1.0,2.0434626316452853,1.6850090298135076,1.1048538915580306,3.8372856542534803
33,1.275112617980925,2.5411295573619856,1.0,1.9061637226133856,1.512335614660911,1.3593010787672226,3.5361839557517
34,1.1000607890501783,2.700874090715383,1.0,2.1572299928886616,1.6770345207536392,1.5250776686314955,3.4500233303163017
35,1.337419365481318,2.935557959223393,1.0,2.1847116590153695,1.2483335470033519,1.3921094281193378,3.551585348410163
36,1.324466170242468,2.707037655047257,1.0,2.192902502762963,1.3365991961403973,1.27728175581335,3.3181752533090667
37,1.298128140066893,3.0913180292826237,1.0,2.297900747716369,1.3980683531414702,1.5629914390311157,3.2215468874087003
38,1.11522592595337,3.161381896999803,1.0,2.53784829837718,1.2608304423656325,1.1911970959165952,3.023042042322544
39,1.026025448506363,2.734388342768582,1.0,2.200302098728192,1.6395231836241548,1.2210713334566379,3.2244379888432424
40,1.246002640207478,2.662034656407505,1.0,2.3340498719777236,1.6198592650318715,1.460579334798226,2.919709864411303
41,1.0708030349928168,2.7933633787085324,1.0,1.9234835338242688,1.2614574207350522,1.375257993635919,3.495106627412774
42,1.3163428903164867,2.8898193030829993,1.0,2.087059022524066,1.5030740271015324,1.4375273771203805,3.2340714246039877
43,1.1152606002733731,2.6562261155814557,1.0000000000000002,1.8658688927141682,1.591791399488411,1.730233163644702,3.2904925847831534
44,1.35030161312251,2.570957886205972,1.0,2.0796984059436907,1.5416008312157103,1.24615464992905,3.2454724822039505
45,1.0816560160680055,3.1149718650100997,1.0,2.402369207743692,1.5050052605022564,1.399249712545026,3.4207733319519553
46,1.2776132545400138,3.052653852840289,1.0,2.1962011349241823,1.688377898626516,1.4765460157425863,3.2370083335983284
47,1.0046085900311743,2.352877883075102,1.0,2.065385601945709,1.1610187682859057,1.3238603526237107,4.132984995586873
48,1.1158069960165287,2.9259115386127483,1.0,2.6079277428969094,1.2280957099484984,1.201398668516242,3.038620698138951
49,1.0359936866636748,2.7282906974707184,1.0,1.944053878251188,1.4594915393939154,1.3022003464099006,3.1516873371715683
50,1.146697781827093,2.8231342221379543,1.0,2.575599081175696,1.2679213859956147,1.3909947205523,3.7380226264723704
51,1.2523111458045046,2.6688966436435515,1.0,2.324004512129573,1.4580048606149991,1.3455362667524704,3.709374997227441
52,1.0126948493357488,3.009081562529893,1.0,1.96839672003232,1.3895899466545565,1.4414740028236972,3.4674518964712964
53,1.2264120890368342,2.5918886325537263,1.0,2.1035477773403732,1.013096979543841,1.4120033033589336,3.102531851700979
54,1.1270886753388953,2.7140775376270265,1.0,1.9977783973327903,1.1585561435793563,1.467052418391403,3.486536709590994
55,1.0804193023080197,2.9566218965672846,1.0,2.1866507104340354,1.3540566797794127,1.4539988320326018,3.4605836405524033
56,1.1083735673930915,3.10084489456194,1.0,2.3505221852883977,1.354631376349156,1.6017531968492915,3.3331484406674496
57,1.1683457804836264,3.2348678157242174,1.0,2.926929689007629,1.3125099342699855,1.5549612866535745,3.0221465066240216
58,1.1054896436541124,3.082862892003212,1.0,2.536157254501388,1.2488621891637026,1.2434522746747039,3.475142511782437
59,1.0471205676794804,3.6039464485545367,1.0,2.846592222316554,2.0315875899170854,1.8101970033714931,3.175456292150316
60,1.2054300186753708,2.9660083974116813,1.0,2.2640578689231523,1.646727646253589,1.3256820191388015,3.8205033952034118
61,1.0,3.422161566869692,1.0,2.776494313280221,1.2563025618176553,1.4549102733699972,3.0308672293400036
62,1.037194179206862,3.314961974649497,1.0,2.650530328793931,1.395707738507315,1.352413771873074,3.277247030540516
63,1.1875364698124113,2.438820261863684,1.0,2.2497582539850884,1.5388467953222276,1.1974377917408896,3.270377330306561
64,1.1470921909659457,2.965512307951029,1.0,2.210777203274159,1.455178492017848,1.24787175907766,3.705518888797834
65,1.1272484691040319,3.071567805883552,1.0,2.126267747372475,1.3940267536233055,1.4414072278060057,3.5296200132801863
66,1.0223414585805648,3.2511920454091894,1.0,2.5188678300362093,1.4052585160436046,1.3298378413302876,3.3708142589571573
67,1.0260758082354833,2.9143996984841176,1.0,2.6085998204428527,1.528370003752706,1.6727469629545744,2.9564935794214073
68,1.0038732269843298,3.013427623976781,1.0,2.140718769093617,1.357609637268276,1.6135300216068906,3.630400779699791
69,1.0929083256263685,2.832832154678444,1.0,2.109228575850621,1.619804240732225,1.064324731704995,3.172168910957574
70,1.3207345934464627,2.7653066297716857,1.0,2.6022045930883135,1.5563802396486042,1.3647554881611441,3.5292567052696855
71,1.0114656899942092,2.9396253417625076,1.0,2.243740247514626,1.1984343691807626,1.5195606828204236,3.23577533720892
72,1.201737514968443,3.003299724721736,1.0,2.3425617002415957,1.2805237299094843,1.532946394188789,3.5149979608702364
73,1.2050081152928873,2.596560623401159,1.0,2.4620790076840007,1.7445517664287977,1.3411629768157887,3.3616387491065103
74,1.048996354907093,2.52913376577132,1.0,2.190721000597937,1.2712924451333092,1.2479161833891392,3.498241841040989
75,1.2551717261375157,2.3698164126256973,1.0,1.7887254130449632,1.475756687976516,1.3399349119668582,4.12352070186521
76,1.0248901416749217,2.8315851540542276,1.0000000000000002,2.356698187178911,2.225369734830481,1.648693123082096,3.4705543051076835
77,1.1417448661133394,2.888609431478876,1.0,2.251236027434975,1.9540288668566699,1.2252123278919813,3.4550976223357495
78,1.243820677756146,2.476794305778533,1.0,1.9239432695633314,1.7773817139555048,1.2236882331463135,3.690884726561086
79,1.1381042520027973,3.4547489754175964,1.0,2.799187904323108,1.45653342379749,1.4656653943032039,3.3205840529010366
80,1.1448545566771138,2.9417316536846254,1.0,2.0923172808083175,1.585088799662596,1.1951251589385536,3.9610052272967926
81,1.1317557377575267,2.94649497796355,1.0,2.217702485685595,1.4125921616588066,1.3046225727445055,3.56777828535436
82,1.0522615076227995,3.123921082156109,1.0,2.5415911744719213,1.2800484926843783,1.325507651171061,2.8343862582644372
83,1.2885952525443736,3.1141647525406255,1.0,2.1377425275459845,1.1982078754386154,1.1935172924550983,3.467105399533011
84,1.1226300644450105,2.990151811185007,1.0,2.363359831602195,1.274742696590641,1.4693106091095154,2.7549359463823437
85,1.0677266084784325,3.3233645115591055,1.0,2.371084778986541,1.3526847860845694,1.3944963988880443,3.011597789681671
