,Nearest Neighbour,Farthest Neighbour,Google OR,random,Nearest insertion,Model,Optimal
0,1.1461575317307684,3.192089865861592,1.0,2.1753314643735346,1.4258745667604285,1.3243081238086152,3.1662289168539095
1,1.291855240538222,2.7416851705967606,1.0,2.2462197905909,1.370673198231266,1.2210414257574211,2.4466052559677043
2,1.1190897945090192,3.1293447596852313,1.0,1.9450667395108223,1.4394015696856883,1.458659749456856,3.484624311803004
3,1.036023307567318,2.8849828121930794,1.0,1.9640148411654463,1.2932039123256935,1.0930104445636613,2.9765304593411726
4,1.2479818399481577,2.972580440371623,1.0,2.7896671233880377,1.1614640363352222,1.038143695752939,3.219917497781623
5,1.1156510750846211,2.8058135508420934,1.0,2.237970242070146,1.3285399964735833,1.0973126353006917,2.7961745065095513
6,1.2321529666892852,2.4365381860210853,1.0,1.8341022018371276,1.3466775655147167,1.2175841269201304,3.3918980418298
7,1.0432630675546168,2.941452981401293,1.0,2.3140617336196163,1.672510208541823,1.2795796419005063,3.2753864507195356
8,1.0438907628807874,2.159664329793847,1.0,1.6002104747362045,1.1583741089108008,0.9198093333206625,3.1304805338234063
9,1.044729873006048,2.6767759684152876,1.0,1.6828913085284742,1.3343174453090614,1.208447679460949,2.9987653942023886
10,1.3483633918527131,3.491842399026694,1.0,2.6746256587956103,1.4346731625370408,1.167777891580846,2.9693849903023546
11,1.0573398253781054,1.9516275435866455,1.0,1.8040932472848545,1.3524439674126152,1.0465407698998557,3.623332029556362
12,1.0000000000000002,2.739536867884976,1.0000000000000002,2.156991941478279,1.4458812156224312,1.059728925777973,3.035321729256866
13,1.4526856003663258,2.998093609418882,1.0,2.5186012802286206,1.4998773731615744,1.3108320779063807,3.068300204368485
14,1.0560328415015268,2.571124444582034,1.0,1.736323412417045,1.402538749599341,1.0043477830916563,3.205150513137908
15,1.0441790243626925,2.603795832163458,1.0,2.115857019683661,1.740642195206576,1.1275596919880038,3.5258032272508473
16,1.0870052314860585,2.167693342789908,1.0,1.7172915571422174,1.3377768521467477,1.121051373160576,3.3348319380373646
17,1.1467369140697616,2.723670421098278,1.0,1.8780809133538572,1.2541706069043927,1.0733914925944803,3.0700813843833634
18,1.2493210344895789,2.6095142203760404,1.0,1.9555217538210106,1.6653896817014646,1.117301413859771,3.65371289847871
19,1.1291451741127616,2.656503181383521,1.0,2.093477732062322,1.466511564209743,1.0042000812022147,2.864870291141167
20,1.035372533519006,2.56944289234967,1.0,2.0576994153242962,1.3644460703150025,1.160112392492788,3.0844208284671515
21,1.1195643191703073,2.6234514310516555,1.0,1.7451072895179707,1.2443745066403835,1.1772236870268185,3.0191459797309608
22,1.0,2.5644699598021328,1.0,2.1222383401701936,1.4124021149904176,1.1385833723298464,2.9842041318067376
23,1.0657843400809321,2.6757548240084477,1.0,2.253099465132388,1.1765099029446235,1.008279267938872,3.2282640774026894
24,1.0455088200566056,2.8254722679172195,1.0,2.347917246083077,1.6862015856519523,1.1558196690489078,2.655949303752138
25,1.166554967277182,2.7740215331769598,1.0,1.7825226735643753,1.4536763753667026,1.1844920387682936,3.4099272616040572
26,1.1340567143034381,3.168883774060103,1.0,2.4888379239136684,1.6834316731514436,1.1371359200325686,3.089301568021921
27,1.1611554774680448,2.4801351081797076,1.0,1.634332518243476,1.286936379476442,1.0300514905175655,2.950819245956761
28,1.0779174200237855,2.8800836899098603,1.0,2.0981847937512397,1.2419596043911922,1.1611699726841316,3.2096435103060514
29,1.0641704760600472,3.2529923903703852,1.0,2.4698970611307356,1.2882477191138284,1.0209239278005526,3.172652007615922
30,1.0287679878093825,3.106950450395447,1.0,2.1255780379318345,1.5265318728354178,1.0,2.8469924402378934
31,1.2678684927981905,2.7737441811260473,1.0,2.1148777161340924,1.6269591461392594,1.0187990713219637,2.9983837211699225
32,1.1106534656561466,2.5807483758362353,1.0304933466273714,2.4523130307375696,1.647945045060761,1.1954425167467853,3.5515533319142323
33,1.0,2.8204936808835863,1.0,2.054917714877709,1.5982932431936074,1.0,2.717308796665029
34,1.1488004404668815,2.8253214834327696,1.0,2.3532611973404713,1.3495480778114068,1.254709182251078,3.598252708207098
35,1.0633900542367327,2.6212280708031153,1.0,1.9898295556343564,1.2937596081115492,1.2867904722583965,3.4106509115780472
36,1.2050945755243374,2.72670693058933,1.0,1.9931151001508984,1.254403509807864,1.0316387371190507,3.2678812239971604
37,1.2220836927131762,2.514777293940614,1.0,2.0770888151759856,1.4060188245700052,1.1456326585568835,3.3402582142432085
38,1.1714570211288753,3.1568854806470448,1.0,2.5632330456460424,1.8769776675867613,1.1758720187059701,2.7748970644319026
39,1.0,3.4525580877938182,1.0,2.485126897685282,1.1263926580905799,1.1362018283432944,2.7536466982068495
40,1.1626945502123185,3.0674829933758803,1.0,2.4299064360498814,1.7424622208266054,1.0392651427166315,2.873586881067487
41,1.1642175296221087,2.5857441303034063,1.0,2.308554813119741,1.6040177103890283,1.232792788085978,2.964339851827287
42,1.234528096351608,2.6690836535278915,1.0,2.0220605704332506,2.0155535269587235,1.2303710539600092,3.5754339235796575
43,1.1801160776056583,2.5740885540131013,1.0,2.0521967466415836,1.5828452075583916,1.0359021136569941,3.6254454465075265
44,1.3981876065454248,2.4811164292338614,1.0,1.9800827863651624,1.4168876074495806,1.193935932391062,2.971142308774519
45,1.26385217135495,2.4729315093761284,1.0,2.2765858958143705,1.649222481114925,1.1278257773205993,3.5593247503208048
46,1.0504872836864587,3.108332705269631,1.0,2.135231823497229,1.55119240949517,1.3770356810942168,2.4635864464768047
47,1.056294950553288,2.395039313169025,1.0,2.0772963080842475,1.3590857570273607,1.407766900648721,2.9604768407441004
48,1.0,3.137534993356246,1.0,1.9108353083631724,1.4054658377578915,1.2905006670469554,3.087416662578481
49,1.3586027489490005,2.20614237404558,1.0,1.9532182540433094,1.5323442742057114,1.0658141354049477,3.137881729728894
50,1.055038736779826,3.122192044785574,1.0,1.7930549556598832,1.4160225066486614,1.055038736779826,2.856060813292442
51,1.352736785297302,2.987522373285252,1.0,2.273987027740081,1.2316683752768498,1.1356519656423871,3.2287939661812137
52,1.4572845139805797,2.6428266823649356,1.0,2.1379011297801114,1.5150906838015858,1.449576323244503,3.023807718960232
53,1.3263587346004935,2.6461009580547565,1.0,2.2800139727756408,1.7255664396922268,1.0465886369495936,3.31851015112019
54,1.0262138497975657,2.7125017038050285,1.0,1.8634244695852855,1.2790809055342873,1.1451627033477658,3.6558412055932292
55,1.0828117996250013,2.4112077507344494,1.0,1.9070335656330857,1.2742750471776518,1.1082966592004502,3.49066201783213
56,1.046530620346455,2.8222867809627887,1.0,1.7151065590583425,1.3291337657815216,1.1674832907669161,3.3186978832296177
57,1.144716991278561,2.73036775985276,1.0,2.428907854425355,1.4374170711664935,1.1477524964363628,3.056982519166619
58,1.22990072168803,2.619418165318923,1.0,2.0453349244588988,1.591394996208667,1.269480531709871,3.3658391409194506
59,1.3250816015401403,2.581022752003708,1.0,2.595604659718149,1.0822502250790955,1.040851994921587,3.6244741505203755
60,1.3534827865945163,2.8285654627173336,1.0,2.4987054179775736,1.480930894845317,1.405486018182425,3.061942756064192
61,1.1547481393516748,2.9921229733284616,1.0,2.3293020903461543,2.136438835657422,1.204811642883196,2.8134215933280977
62,1.0320349879879795,2.2278918079670116,1.0,2.1227871667239318,1.4008889160708962,1.127412613647424,3.4189079248472787
63,1.2297766675153525,2.6964027294684425,1.0,2.3535133901602854,1.2022416852705495,1.0320555313828212,3.6155267427454776
64,1.3245916957181358,2.4823116697893943,1.0,1.9748112838882441,1.483977821949313,1.0572526158284865,2.9813370982822938
65,1.1114686814516814,2.674628279199135,1.0,2.1950226626925757,1.5386581565277468,1.0277968043708103,3.438318249369246
66,1.0634087122968081,2.4675299698424626,1.0,1.909818246322367,1.425638145674598,1.0295217903854097,2.991698885796152
67,1.0000000000000002,2.389223428456801,1.0000000000000002,2.015875520588702,1.483105094575774,1.2297680282128314,3.145518515059635
68,1.0697943863343744,2.641841022328022,1.0,2.1000812632090664,1.4918651069627646,1.0697943863343744,2.9268373403269905
69,1.0288654894489122,2.7566641698574132,1.0,2.2467434029472284,1.4347194255132056,1.3746767216996092,2.653556024306765
70,1.0,3.1530046861248118,1.0,2.4793256978076657,1.1431567083209129,1.0188959618767128,2.856695187682324
71,1.036614025703428,2.673574614917237,1.0,2.2286498958267162,1.5056034968534924,1.3031954942038069,2.6632914923492894
72,1.112082878513928,2.7646322917702983,1.0,1.9361624066258056,1.5423113275000742,1.2644792063348695,3.3660026562636967
73,1.4305926243231974,2.818829771137617,1.0,2.1730213633970923,1.6760093934044595,1.3149579418305057,3.5156199184575083
74,1.09698395033328,2.9343832870386697,1.0,2.411229132548251,1.3879977375094361,1.0274335627936402,3.296253896172932
75,1.2196251462429606,2.7429347426596706,1.0,2.249535517618414,1.6314884409455677,1.370529109321743,2.7411890137028228
76,1.148600022041917,2.74527365203512,1.0,2.234397720228969,1.3259742860863508,1.247682841831345,3.2344502249091422
77,1.1512255281628228,2.480129916598388,1.0,1.6543017821636732,1.4197462708145625,1.3393866131711558,3.400752542619119
78,1.1064293033005301,2.725322637991286,1.0,1.8562562907102802,1.4350460120390827,1.2222500177866598,2.777836841922767
79,1.0,2.752723709654612,1.0,1.8768978468161204,1.4656405681410394,1.227898755154612,3.3432758005390433
80,1.024880930382502,2.914704566182944,1.0,1.8513472331597367,1.024880930382502,1.024880930382502,3.21358505294237
81,1.2893385669091915,2.1436260695854306,1.0,1.7643931511866893,1.2157900475774939,1.2363178691834094,3.247012332843271
82,1.2798092142157167,2.8352256462439964,1.0,1.7801937511660406,1.7025577117908264,1.464450963188493,3.256580576003531
83,1.1793457518535755,2.4857090656549,1.0,1.8562414561235328,1.625945470342276,1.170870444709988,2.936921802176951
84,1.3199122124553728,2.616739148775888,1.0,2.290149262557039,1.704426465006495,1.1320817464810824,3.5078114294835294
